"ItemID","ItemTitle","TotalAttachments","AttachmentName","ServerRelativeUrl","CreatedBy"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","Acta de entrega Of. PNUD_GO_comments_12Jun24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/Acta de entrega Of. PNUD_GO_comments_12Jun24.docx","Tamar Alavidze"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","Adenda 1 - BBVA.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/Adenda 1 - BBVA.pdf","Tamar Alavidze"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","Adenda 4.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/Adenda 4.pdf","Tamar Alavidze"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","Contrato 2 BBVA.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/Contrato 2 BBVA.pdf","Tamar Alavidze"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","CONTRATO BBVA.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/CONTRATO BBVA.pdf","Tamar Alavidze"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","Enmienda 2 - BBVA.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/Enmienda 2 - BBVA.pdf","Tamar Alavidze"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","Enmienda 3.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/Enmienda 3.pdf","Tamar Alavidze"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","Enmienda 5 - Contrato BBVA.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/Enmienda 5 - Contrato BBVA.pdf","Tamar Alavidze"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","TRANSACCIÓN EXTRAJUDICIAL - Of. PNUD.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/TRANSACCIÓN EXTRAJUDICIAL - Of. PNUD.docx","Tamar Alavidze"
"1821","ID204: lease termination with BBVA bank within UN common premises in Lima","11","TRANSACCIÓN EXTRAJUDICIAL - Of. PNUD_GO_comments_12Jun24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1821/TRANSACCIÓN EXTRAJUDICIAL - Of. PNUD_GO_comments_12Jun24.docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","28.Escritura de Propiedad-CV-Torre 2.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/28.Escritura de Propiedad-CV-Torre 2.pdf","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","5.TTCP-PRELIMINARY-SPACE-CALCULATIONS_HND 2024.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/5.TTCP-PRELIMINARY-SPACE-CALCULATIONS_HND 2024.xlsx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","Borrador 1 layout Vertis 2024.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/Borrador 1 layout Vertis 2024.pdf","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","Business Case HND 2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/Business Case HND 2024.docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","CBA_HND_2024_MAY.xls","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/CBA_HND_2024_MAY.xls","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","CBA_HND_2024_MAY[49].xls","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/CBA_HND_2024_MAY[49].xls","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","Inspeccion de seguridad PNUD Tegucigalpa.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/Inspeccion de seguridad PNUD Tegucigalpa.pdf","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","Listado 81 personas 2024 May.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/Listado 81 personas 2024 May.xlsx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","Memo_30 May 2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/Memo_30 May 2024.docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","Nota de sismo resistencia.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/Nota de sismo resistencia.pdf","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","UNDP_LEASE_VERTIS (002) clean.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/UNDP_LEASE_VERTIS (002) clean.docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","UNDP_LEASE_VERTIS (002).docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/UNDP_LEASE_VERTIS (002).docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","UNDP_LEASE_VERTIS (002)[53].docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/UNDP_LEASE_VERTIS (002)[53].docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","UNDP_LEASE_VERTIS (002)_10 June clean.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/UNDP_LEASE_VERTIS (002)_10 June clean.docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","UNDP_LEASE_VERTIS (002)_5June_draft.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/UNDP_LEASE_VERTIS (002)_5June_draft.docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","UNDP_LEASE_VERTIS (002)_GO_comments_26June2024 RC_GO_revised_1July2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/UNDP_LEASE_VERTIS (002)_GO_comments_26June2024 RC_GO_revised_1July2024.docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","UNDP_LEASE_VERTIS (002)_GO_comments_26June2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/UNDP_LEASE_VERTIS (002)_GO_comments_26June2024.docx","Tamar Alavidze"
"1822","ID1704: relocation to new premises in Tegicugalpa, Honduras","18","UNDP_LEASE_VERTIS_English_GO_revised_30May2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1822/UNDP_LEASE_VERTIS_English_GO_revised_30May2024.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","01 Narrative for the new premises.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/01 Narrative for the new premises.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","02.A V1_Draft Lease Document_HT House.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/02.A V1_Draft Lease Document_HT House.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","02.A V1_Draft Lease Document_HT House_GO_revised_6June24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/02.A V1_Draft Lease Document_HT House_GO_revised_6June24.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","02.B Maintenance_Agreement___Supplementary_Agreement.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/02.B Maintenance_Agreement___Supplementary_Agreement.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","02.B Maintenance_Agreement___Supplementary_Agreement_GO_comments_20June2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/02.B Maintenance_Agreement___Supplementary_Agreement_GO_comments_20June2024.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","03 2024 05 24 PSA Assessment for space-UNDP Crop Insurance.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/03 2024 05 24 PSA Assessment for space-UNDP Crop Insurance.xlsx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","04 PRELIMINARY-SPACE-CALCULATIONS_CPMU.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/04 PRELIMINARY-SPACE-CALCULATIONS_CPMU.xlsx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","05.A Cost Comparison Analysis.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/05.A Cost Comparison Analysis.xlsx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","05.B Market survey_Cost Comparison in USD INR.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/05.B Market survey_Cost Comparison in USD INR.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","06 & 07  Proj Date and Funds Availabe_Project Doc for Phase II--Agri Insurance and Credit--270323.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/06 & 07  Proj Date and Funds Availabe_Project Doc for Phase II--Agri Insurance and Credit--270323.pdf","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","08 FW_ Ownership Document.msg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/08 FW_ Ownership Document.msg","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","1_BG-UNDP_Advance_HT_GO_revised_27June2024.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/1_BG-UNDP_Advance_HT_GO_revised_27June2024.doc","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","2_BG-UNDP_SD_HT_GO_revised_27June2024.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/2_BG-UNDP_SD_HT_GO_revised_27June2024.doc","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","CBA_Dec_HT House.xls","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/CBA_Dec_HT House.xls","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","Earthstone-_Advance_payment_GO_revised_27June2024.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/Earthstone-_Advance_payment_GO_revised_27June2024.doc","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","Earthstone-_Security_Deposit_GO_revised_27June2024.doc","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/Earthstone-_Security_Deposit_GO_revised_27June2024.doc","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","FW- Ownership Document.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/FW- Ownership Document.eml","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","Market survey_Comparitive Cost in USD INR.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/Market survey_Comparitive Cost in USD INR.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","PRELIMINARY-SPACE-CALCULATIONS_CPMU.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/PRELIMINARY-SPACE-CALCULATIONS_CPMU.xlsx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","RE- New Project office-India CO 2.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/RE- New Project office-India CO 2.eml","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","Re- New Project office-India CO.eml","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/Re- New Project office-India CO.eml","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","V1_Draft Lease Document_HT House.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/V1_Draft Lease Document_HT House.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","V3_ 02.07.2024_maintenance_and_inf_agreement_undp_GO_revised_23 July2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/V3_ 02.07.2024_maintenance_and_inf_agreement_undp_GO_revised_23 July2024.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","V3_ 02.07.2024_maintenance_and_inf_agreement_undp_GO_revised_5July2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/V3_ 02.07.2024_maintenance_and_inf_agreement_undp_GO_revised_5July2024.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","V4_Draft Lease Doc_HT House_GO Revised and CO Response_14 June_GO_comments_20June24.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/V4_Draft Lease Doc_HT House_GO Revised and CO Response_14 June_GO_comments_20June24.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","V5_Draft Lease Doc_HT House_GO Revised_CO Response_02 July 24_5July2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/V5_Draft Lease Doc_HT House_GO Revised_CO Response_02 July 24_5July2024.docx","Tamar Alavidze"
"1823","ID 2491: Relocation to new project premises in New Delhi, India","27","V5_Draft Lease Doc_HT House_GO Revised_CO Response_22 July 2024_GO_23July2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1823/V5_Draft Lease Doc_HT House_GO Revised_CO Response_22 July 2024_GO_23July2024.docx","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","1.GCRU-NTF for Lease Establishment final.docx.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/1.GCRU-NTF for Lease Establishment final.docx.pdf","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","2.Title deed English Translation.jpeg","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/2.Title deed English Translation.jpeg","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","3.UNDP_Standard_Lease_Agreement_Form_English GCRU.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/3.UNDP_Standard_Lease_Agreement_Form_English GCRU.docx","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","3.UNDP_Standard_Lease_Agreement_Form_English GCRU_GO_revised_4June2024.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/3.UNDP_Standard_Lease_Agreement_Form_English GCRU_GO_revised_4June2024.docx","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","4. FSSS UNDP Project Office GCRU Pokhara_23 May 2024.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/4. FSSS UNDP Project Office GCRU Pokhara_23 May 2024.pdf","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","4.1Email approval to FSSS by Regional Security Advisor.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/4.1Email approval to FSSS by Regional Security Advisor.pdf","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","4.2Seismic Assessment Report GCRU Pokhara May 2024.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/4.2Seismic Assessment Report GCRU Pokhara May 2024.pdf","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","5.TTCP-PRELIMINARY-SPACE-CALCULATIONS_CMP.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/5.TTCP-PRELIMINARY-SPACE-CALCULATIONS_CMP.xlsx","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","6. CBA-GCRU Pokhara.xlsx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/6. CBA-GCRU Pokhara.xlsx","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","6._CBA-GCRU_Pokhara.xlsx.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/6._CBA-GCRU_Pokhara.xlsx.pdf","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","6.1 List of premises reviewed for GCRU project.docx","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/6.1 List of premises reviewed for GCRU project.docx","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","7. Confirmation of funding availability.pdf","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/7. Confirmation of funding availability.pdf","Tamar Alavidze"
"1824","New lease for GCRP project premises in Nepal","14","CBA_CGRU Pokhara.xls","/sites/BMS-GenOps-Premises/Lists/Premises Case Management/Attachments/1824/CBA_CGRU Pokhara.xls","Tamar Alavidze"
